f,s11r,s11c,s12r,s12c,e,f,g,h
27972715,-0.176734512,0.082847512,-0.235814112,-0.830071232,0,0,0,0
28089561,-0.174323328,0.083222592,-0.242939456,-0.827823808,0,0,0,0
28206408,-0.172241216,0.08347476,-0.249705328,-0.825866112,0,0,0,0
28323255,-0.169792864,0.083632864,-0.256380288,-0.823376512,0,0,0,0
28440101,-0.167470912,0.08381728,-0.263300992,-0.821043328,0,0,0,0
28556948,-0.165253568,0.083774392,-0.269901984,-0.818879872,0,0,0,0
28673795,-0.162791376,0.084027128,-0.276883968,-0.816566784,0,0,0,0
28790641,-0.160427072,0.083850536,-0.283615072,-0.81397216,0,0,0,0
28907488,-0.158263552,0.083863808,-0.29034864,-0.811374784,0,0,0,0
29024335,-0.155904336,0.083783552,-0.297094112,-0.808882304,0,0,0,0
29141182,-0.15352752,0.083619176,-0.303759456,-0.806179584,0,0,0,0
29258028,-0.151077904,0.083497104,-0.310652352,-0.803514304,0,0,0,0
29374875,-0.148812208,0.083366368,-0.317156448,-0.800651008,0,0,0,0
29491722,-0.146106432,0.083063496,-0.323987488,-0.797903936,0,0,0,0
29608568,-0.143990576,0.082836904,-0.330702176,-0.794894848,0,0,0,0
29725415,-0.141514624,0.08242936,-0.337147456,-0.791820416,0,0,0,0
29842262,-0.139059024,0.081961328,-0.34368192,-0.789175616,0,0,0,0
29959108,-0.13660424,0.081423904,-0.35039216,-0.78617888,0,0,0,0
30075955,-0.13404988,0.081110312,-0.357079872,-0.782910016,0,0,0,0
30192802,-0.13173056,0.080522808,-0.363370848,-0.779603968,0,0,0,0
30309649,-0.12924132,0.079938832,-0.370210784,-0.776523392,0,0,0,0
30426495,-0.126782224,0.079372568,-0.376497824,-0.77320128,0,0,0,0
30543342,-0.124413296,0.078657624,-0.383090432,-0.769761344,0,0,0,0
30660189,-0.122031744,0.077918136,-0.389747008,-0.766652672,0,0,0,0
30777035,-0.119518488,0.077127656,-0.396239104,-0.762958016,0,0,0,0
30893882,-0.11718456,0.0761954,-0.402496256,-0.759558528,0,0,0,0
31010729,-0.114856432,0.07535352,-0.40902848,-0.75581472,0,0,0,0
31127575,-0.112167688,0.074416088,-0.415396288,-0.752080768,0,0,0,0
31244422,-0.109995144,0.073296568,-0.421726176,-0.748559616,0,0,0,0
31361269,-0.107468152,0.072338984,-0.428027264,-0.744832832,0,0,0,0
31478116,-0.1048656,0.07124008,-0.43456512,-0.740840512,0,0,0,0
31594962,-0.102652064,0.070000928,-0.440675648,-0.737008512,0,0,0,0
31711809,-0.100279472,0.069026152,-0.447102752,-0.732968896,0,0,0,0
31828656,-0.098008368,0.067854512,-0.453124096,-0.729239232,0,0,0,0
31945502,-0.095607904,0.066448732,-0.459293024,-0.724845184,0,0,0,0
32062349,-0.093296848,0.065228388,-0.465694304,-0.720734656,0,0,0,0
32179196,-0.091025944,0.063716628,-0.47180544,-0.716415104,0,0,0,0
32296042,-0.088753128,0.062356344,-0.477944736,-0.712507968,0,0,0,0
32412889,-0.086430112,0.060667824,-0.484023232,-0.707999488,0,0,0,0
32529736,-0.084042032,0.059471228,-0.489960992,-0.70375008,0,0,0,0
32646583,-0.081835592,0.05781336,-0.49608416,-0.69934752,0,0,0,0
32763429,-0.079621552,0.056163364,-0.502000992,-0.694847168,0,0,0,0
32880276,-0.077337376,0.05453236,-0.508141472,-0.690148096,0,0,0,0
32997123,-0.07512904,0.05268742,-0.513997984,-0.685650496,0,0,0,0
33113969,-0.07298432,0.05109366,-0.51970912,-0.680958912,0,0,0,0
33230816,-0.07074728,0.049192324,-0.52564752,-0.676088128,0,0,0,0
33230816,-0.070895384,0.049115736,-0.525674176,-0.676236736,0,0,0,0
33411030,-0.067496104,0.046283912,-0.53462976,-0.668918848,0,0,0,0
33591243,-0.064515472,0.043351064,-0.543527936,-0.661386496,0,0,0,0
33771457,-0.061362572,0.040053516,-0.552248064,-0.65374784,0,0,0,0
33951671,-0.058237976,0.036914348,-0.560778112,-0.645905472,0,0,0,0
34131885,-0.055373836,0.033367288,-0.56948096,-0.63815808,0,0,0,0
34312098,-0.052389952,0.029931752,-0.577899264,-0.629881024,0,0,0,0
34492312,-0.049807932,0.026545356,-0.586206016,-0.621743936,0,0,0,0
34672526,-0.046823032,0.023126256,-0.594529728,-0.613403712,0,0,0,0
34852739,-0.04436086,0.019184406,-0.60264224,-0.605035776,0,0,0,0
35032953,-0.04168944,0.015274636,-0.610747392,-0.59630656,0,0,0,0
35213167,-0.039444036,0.011606623,-0.618762496,-0.58761408,0,0,0,0
35393381,-0.036998852,0.007461979,-0.626727104,-0.578667776,0,0,0,0
35573594,-0.034971444,0.003316137,-0.634350528,-0.569896896,0,0,0,0
35753808,-0.03284391,-0.000795848,-0.64190464,-0.560732864,0,0,0,0
35934022,-0.030904104,-0.004933633,-0.649560832,-0.551421376,0,0,0,0
36114235,-0.029138536,-0.009420063,-0.656913216,-0.542192832,0,0,0,0
36294449,-0.027509482,-0.013700387,-0.664093504,-0.532697216,0,0,0,0
36474663,-0.02572514,-0.018164418,-0.67100224,-0.523003712,0,0,0,0
36654876,-0.024301994,-0.022873716,-0.678133824,-0.51304304,0,0,0,0
36835090,-0.022904078,-0.027450588,-0.685018112,-0.50338768,0,0,0,0
37015304,-0.021784476,-0.032085464,-0.691639936,-0.4931392,0,0,0,0
37195518,-0.020771418,-0.036683504,-0.698248,-0.483209216,0,0,0,0
37375731,-0.019687964,-0.041272692,-0.704590848,-0.472849632,0,0,0,0
37555945,-0.019103078,-0.046095876,-0.710999104,-0.462661024,0,0,0,0
37736159,-0.018508396,-0.050920028,-0.71730048,-0.452098464,0,0,0,0
37916372,-0.01785102,-0.055523332,-0.723166016,-0.441548448,0,0,0,0
38096586,-0.017416928,-0.060499688,-0.7291952,-0.430834752,0,0,0,0
38276800,-0.017092994,-0.065467216,-0.73487296,-0.42016304,0,0,0,0
38457014,-0.017125982,-0.07023548,-0.740381248,-0.409485088,0,0,0,0
38637227,-0.017346972,-0.075357568,-0.7461152,-0.398417888,0,0,0,0
38817441,-0.01753374,-0.079824624,-0.751159936,-0.387490848,0,0,0,0
38997655,-0.018036364,-0.084581176,-0.75634528,-0.376202432,0,0,0,0
39177868,-0.018465416,-0.089589024,-0.76138048,-0.365032864,0,0,0,0
39358082,-0.019105878,-0.094498168,-0.766092224,-0.353667104,0,0,0,0
39538296,-0.020031986,-0.09924164,-0.770825792,-0.342248352,0,0,0,0
39718510,-0.020909458,-0.104093064,-0.775197568,-0.330770688,0,0,0,0
39898723,-0.022228486,-0.108780216,-0.779618496,-0.319286848,0,0,0,0
40078937,-0.023408164,-0.113346112,-0.783489856,-0.307629216,0,0,0,0
40259151,-0.024978848,-0.117985392,-0.787672576,-0.295981056,0,0,0,0
40439364,-0.026507664,-0.122422016,-0.791687936,-0.283935776,0,0,0,0
40619578,-0.028118912,-0.127213704,-0.79520832,-0.272081952,0,0,0,0
40799792,-0.029825312,-0.131668704,-0.798675904,-0.26004368,0,0,0,0
40980006,-0.032002848,-0.136018704,-0.8021456,-0.248040704,0,0,0,0
41160219,-0.034000616,-0.140457696,-0.805294528,-0.235890048,0,0,0,0
41340433,-0.036496804,-0.14486872,-0.808411008,-0.223418528,0,0,0,0
41520647,-0.038867928,-0.148992912,-0.811204096,-0.211525056,0,0,0,0
41700860,-0.041561504,-0.152886144,-0.813578432,-0.19915224,0,0,0,0
41881074,-0.044064152,-0.156865392,-0.816166336,-0.186584256,0,0,0,0
42061288,-0.046893848,-0.160546352,-0.818518912,-0.174226304,0,0,0,0
42241502,-0.049806652,-0.164295088,-0.82050816,-0.161485984,0,0,0,0
42421715,-0.05277166,-0.167977424,-0.822557888,-0.149091696,0,0,0,0
42601929,-0.055914632,-0.171402272,-0.824300096,-0.136432288,0,0,0,0
42782143,-0.05923528,-0.17506112,-0.825846208,-0.123604776,0,0,0,0
42962356,-0.06238414,-0.178017552,-0.827371584,-0.111185128,0,0,0,0
43142570,-0.066048532,-0.181295952,-0.828302656,-0.098099416,0,0,0,0
43322784,-0.069323312,-0.184203744,-0.829387712,-0.085285592,0,0,0,0
43502997,-0.073018856,-0.187150256,-0.830143744,-0.072423696,0,0,0,0
43683211,-0.076586912,-0.18984416,-0.830803136,-0.059587668,0,0,0,0
43863425,-0.08036116,-0.1921868,-0.831122944,-0.04648824,0,0,0,0
44043639,-0.084355232,-0.194701152,-0.831458944,-0.03338001,0,0,0,0
44223852,-0.088058192,-0.196954624,-0.831470144,-0.020411728,0,0,0,0
44404066,-0.092089912,-0.198816352,-0.831306752,-0.007278104,0,0,0,0
44584280,-0.095933168,-0.200970528,-0.830821056,0.005901851,0,0,0,0
44764493,-0.099955888,-0.202757872,-0.830206656,0.018810264,0,0,0,0
44944707,-0.104068656,-0.20406944,-0.829719872,0.03214303,0,0,0,0
45124921,-0.108252552,-0.205558768,-0.828589568,0.045481808,0,0,0,0
45305135,-0.112287288,-0.206616752,-0.8274,0.058666724,0,0,0,0
45485348,-0.116428992,-0.207478256,-0.826001152,0.071943096,0,0,0,0
45665562,-0.120639176,-0.208400592,-0.824358208,0.085374352,0,0,0,0
45845776,-0.124683856,-0.209218944,-0.822442176,0.098745432,0,0,0,0
46025989,-0.128758344,-0.20966872,-0.820494976,0.111935408,0,0,0,0
46206203,-0.133193944,-0.20995792,-0.818003328,0.125454608,0,0,0,0
46386417,-0.137039248,-0.210048752,-0.81558592,0.138792016,0,0,0,0
46566631,-0.1414172,-0.209911216,-0.81282208,0.152142656,0,0,0,0
46746844,-0.145133072,-0.209672048,-0.809717696,0.16569432,0,0,0,0
46927058,-0.149086752,-0.209259696,-0.80654464,0.179070272,0,0,0,0
47107272,-0.152940032,-0.20844264,-0.803278336,0.192638864,0,0,0,0
47287485,-0.156834944,-0.207516896,-0.799528,0.20613648,0,0,0,0
47467699,-0.160553952,-0.206828192,-0.795783936,0.219506768,0,0,0,0
47647913,-0.164332592,-0.205491568,-0.791709248,0.233020064,0,0,0,0
47828127,-0.167947216,-0.204094224,-0.78711584,0.246430368,0,0,0,0
48008340,-0.1713448,-0.202374928,-0.782747392,0.260076016,0,0,0,0
48188554,-0.174688224,-0.200591344,-0.77792064,0.27347776,0,0,0,0
48368768,-0.178093488,-0.198658352,-0.772579072,0.286832416,0,0,0,0
48548981,-0.181136,-0.196598944,-0.767476736,0.300454688,0,0,0,0
48729195,-0.184003328,-0.194146816,-0.76173184,0.313851488,0,0,0,0
48909409,-0.186836864,-0.191654912,-0.755816192,0.327083968,0,0,0,0
49089622,-0.189552432,-0.188916624,-0.749630592,0.340692224,0,0,0,0
49269836,-0.191837968,-0.1862124,-0.7433552,0.35405104,0,0,0,0
49450050,-0.194267952,-0.183137552,-0.736598976,0.367264416,0,0,0,0
49630264,-0.196453728,-0.180082048,-0.729577472,0.380917472,0,0,0,0
49810477,-0.198381968,-0.176850336,-0.722334528,0.393898592,0,0,0,0
49990691,-0.200134032,-0.17323632,-0.71473056,0.407119648,0,0,0,0
50170905,-0.201536704,-0.169639472,-0.706926528,0.420467744,0,0,0,0
50351118,-0.2028284,-0.165957184,-0.698718848,0.433596032,0,0,0,0
50531332,-0.203719824,-0.162167056,-0.690050176,0.446539968,0,0,0,0
50711546,-0.204428144,-0.15822592,-0.681416704,0.459513248,0,0,0,0
50891760,-0.204894304,-0.15418856,-0.672318848,0.472465376,0,0,0,0
51071973,-0.20508192,-0.150184672,-0.66284928,0.48541584,0,0,0,0
51252187,-0.2050948,-0.145695072,-0.65296128,0.498127808,0,0,0,0
51252187,-0.204766928,-0.145639888,-0.65304416,0.49793008,0,0,0,0
51530132,-0.204103264,-0.138924544,-0.637147968,0.517748128,0,0,0,0
51808077,-0.20256432,-0.132160608,-0.620578496,0.536905024,0,0,0,0
52086023,-0.200338448,-0.125158992,-0.603099264,0.555659968,0,0,0,0
52363968,-0.197074464,-0.118244856,-0.584768064,0.574367232,0,0,0,0
52641913,-0.193042512,-0.111256432,-0.565396736,0.592515584,0,0,0,0
52919858,-0.188017232,-0.104453736,-0.545070144,0.610182464,0,0,0,0
53197804,-0.182006496,-0.09783256,-0.52415072,0.627488576,0,0,0,0
53475749,-0.17517384,-0.091256216,-0.501939008,0.643864512,0,0,0,0
53753694,-0.16712272,-0.085075432,-0.47888896,0.659993536,0,0,0,0
54031639,-0.158060624,-0.079552152,-0.45488768,0.675256384,0,0,0,0
54309585,-0.1481732,-0.074576248,-0.429978048,0.689484544,0,0,0,0
54587530,-0.13702368,-0.069944416,-0.403647968,0.703064192,0,0,0,0
54865475,-0.12487368,-0.066327744,-0.37678448,0.715383936,0,0,0,0
55143420,-0.111541816,-0.063374496,-0.348753856,0.72695936,0,0,0,0
55421365,-0.09743908,-0.061784052,-0.319774688,0.736872832,0,0,0,0
55699311,-0.082350104,-0.061315164,-0.290192032,0.74579392,0,0,0,0
55977256,-0.06643902,-0.062255436,-0.259738272,0.753386752,0,0,0,0
56255201,-0.049536032,-0.064505892,-0.228548192,0.759526656,0,0,0,0
56533146,-0.032028874,-0.068512312,-0.197003152,0.763670592,0,0,0,0
56811092,-0.013861471,-0.074327808,-0.164361984,0.766639424,0,0,0,0
57089037,0.00454611,-0.082126512,-0.131779224,0.767340544,0,0,0,0
57366982,0.023193834,-0.09196356,-0.098869056,0.766443328,0,0,0,0
57644927,0.041835484,-0.103746432,-0.065572092,0.763494656,0,0,0,0
57922873,0.060074312,-0.118002968,-0.03235877,0.75865728,0,0,0,0
58200818,0.077772904,-0.13462656,0.000365449,0.751689088,0,0,0,0
58478763,0.094726928,-0.153135408,0.03301625,0.74267296,0,0,0,0
58756708,0.110611216,-0.17436096,0.0648044,0.731876288,0,0,0,0
59034653,0.125004184,-0.19752032,0.095960344,0.71854304,0,0,0,0
59312599,0.137658,-0.222461392,0.126195816,0.703700672,0,0,0,0
59590544,0.148424528,-0.249705616,0.154969552,0.686895296,0,0,0,0
59868489,0.156888064,-0.27858928,0.182794656,0.668431808,0,0,0,0
60146434,0.162800256,-0.308759232,0.208906672,0.648153344,0,0,0,0
60424380,0.166202352,-0.340073728,0.2333356,0.626488576,0,0,0,0
60702325,0.166698448,-0.372227744,0.255982128,0.60338144,0,0,0,0
60980270,0.164396624,-0.404575552,0.276870336,0.5793408,0,0,0,0
61258215,0.159143248,-0.437195968,0.295838976,0.554571072,0,0,0,0
61536161,0.150800192,-0.469505888,0.31271776,0.52865792,0,0,0,0
61814106,0.139902784,-0.501320896,0.327433984,0.502317728,0,0,0,0
62092051,0.1262424,-0.531965312,0.34019472,0.475565184,0,0,0,0
62369996,0.110109816,-0.561389632,0.350931776,0.449061728,0,0,0,0
62647941,0.091806952,-0.589316416,0.359808512,0.422377152,0,0,0,0
62925887,0.071132992,-0.615704448,0.366754944,0.39586528,0,0,0,0
63203832,0.04889766,-0.640297472,0.371818144,0.369805984,0,0,0,0
63481777,0.025029458,-0.662599488,0.375308896,0.344410752,0,0,0,0
63759722,0.000249715,-0.683139712,0.376807072,0.319521408,0,0,0,0
64037668,-0.025994116,-0.701516928,0.37708352,0.29515008,0,0,0,0
64315613,-0.05302362,-0.717605824,0.37599056,0.271885888,0,0,0,0
64593558,-0.080544592,-0.731790144,0.37365328,0.24967792,0,0,0,0
64871503,-0.10844392,-0.743937664,0.370203488,0.228402384,0,0,0,0
65149449,-0.136331744,-0.754160896,0.36584368,0.207821392,0,0,0,0
65427394,-0.164310368,-0.762430656,0.360624544,0.188649584,0,0,0,0
65705339,-0.192199696,-0.769099136,0.354449536,0.170302944,0,0,0,0
65983284,-0.21979248,-0.773865408,0.347814944,0.153029744,0,0,0,0
66261229,-0.24686232,-0.777004672,0.34066848,0.136802976,0,0,0,0
66539175,-0.273647584,-0.778835968,0.332950304,0.121420808,0,0,0,0
66817120,-0.299524096,-0.77978272,0.324675744,0.107241952,0,0,0,0
67095065,-0.325127744,-0.77894272,0.31650512,0.09392044,0,0,0,0
67373010,-0.349806592,-0.777199616,0.307974592,0.081694504,0,0,0,0
67650956,-0.373959488,-0.77415296,0.299559904,0.07033844,0,0,0,0
67928901,-0.397298784,-0.77044896,0.290752992,0.059636748,0,0,0,0
68206846,-0.419863296,-0.765789696,0.28167296,0.049698888,0,0,0,0
68484791,-0.441752064,-0.760375872,0.273184736,0.040631752,0,0,0,0
68762736,-0.463120896,-0.75442496,0.264440928,0.032288828,0,0,0,0
69040682,-0.483332192,-0.747699712,0.255813216,0.024512392,0,0,0,0
69318627,-0.503175968,-0.740357376,0.247255824,0.017595636,0,0,0,0
69596572,-0.522171008,-0.732590976,0.239001104,0.01107396,0,0,0,0
69874517,-0.540520768,-0.72453984,0.230706448,0.005322923,0,0,0,0
70152463,-0.557999616,-0.716067584,0.222551328,-0.000152858,0,0,0,0
70430408,-0.575185984,-0.707357504,0.21464672,-0.004987326,0,0,0,0
70708353,-0.59129824,-0.698111744,0.206925616,-0.009450501,0,0,0,0
70986298,-0.606945216,-0.688691776,0.199428544,-0.01348591,0,0,0,0
71264244,-0.622086336,-0.67918976,0.192043296,-0.0170399,0,0,0,0
71542189,-0.636746048,-0.66936992,0.185101152,-0.02040442,0,0,0,0
71820134,-0.650696256,-0.659308928,0.178322688,-0.023073106,0,0,0,0
72098079,-0.664075328,-0.649401472,0.171438288,-0.025954056,0,0,0,0
72376024,-0.677043136,-0.63904864,0.164968576,-0.028287594,0,0,0,0
72653970,-0.689318784,-0.628801216,0.158607072,-0.030292454,0,0,0,0
72931915,-0.701285632,-0.618767232,0.152814144,-0.032113228,0,0,0,0
73209860,-0.712786816,-0.60834144,0.14690152,-0.03355678,0,0,0,0
73487805,-0.723979584,-0.597864064,0.141152784,-0.035265636,0,0,0,0
73765751,-0.734233536,-0.587609024,0.13563512,-0.036232012,0,0,0,0
74043696,-0.744341888,-0.576804096,0.130284352,-0.037175768,0,0,0,0
74321641,-0.754535936,-0.566505536,0.125129448,-0.038222244,0,0,0,0
74599586,-0.763677312,-0.55619648,0.120378912,-0.038904248,0,0,0,0
74877532,-0.772804224,-0.545376,0.115646008,-0.039473472,0,0,0,0
75155477,-0.781678656,-0.535175264,0.111093256,-0.039975936,0,0,0,0
75433422,-0.78988576,-0.524470144,0.106977168,-0.040272684,0,0,0,0
75711367,-0.798150976,-0.514139712,0.10255776,-0.040642404,0,0,0,0
75989312,-0.805938816,-0.504048992,0.098470728,-0.04066678,0,0,0,0
76267258,-0.813297792,-0.493625408,0.0945952,-0.040765548,0,0,0,0
76545203,-0.820636224,-0.483344928,0.09100696,-0.040704616,0,0,0,0
76823148,-0.827484928,-0.473342176,0.087154008,-0.040695916,0,0,0,0
77101093,-0.833986112,-0.46299888,0.083983712,-0.0405764,0,0,0,0
77379039,-0.840675648,-0.45294128,0.080705416,-0.040270156,0,0,0,0
77656984,-0.846655936,-0.44305408,0.077324056,-0.039962688,0,0,0,0
77934929,-0.85234432,-0.433205056,0.074476096,-0.039743844,0,0,0,0
78212874,-0.858237248,-0.423133696,0.071364168,-0.039422968,0,0,0,0
78490820,-0.863618688,-0.413275808,0.068608504,-0.038996764,0,0,0,0
78768765,-0.869030208,-0.40366656,0.065772796,-0.0387079,0,0,0,0
79046710,-0.874037824,-0.393941664,0.063127032,-0.038164764,0,0,0,0
79046710,-0.873841024,-0.393933408,0.063442528,-0.038239232,0,0,0,0
79475387,-0.881456064,-0.379082784,0.059222212,-0.037472992,0,0,0,0
79904065,-0.888385152,-0.364381952,0.055737012,-0.03664408,0,0,0,0
80332742,-0.894888832,-0.34980608,0.0523995,-0.035753644,0,0,0,0
80761420,-0.901058368,-0.335335968,0.049232176,-0.035007576,0,0,0,0
81190097,-0.906833216,-0.3213696,0.046329512,-0.034146132,0,0,0,0
81618775,-0.912289792,-0.307173536,0.043426404,-0.033250608,0,0,0,0
82047452,-0.917529024,-0.293390784,0.040914304,-0.03216602,0,0,0,0
82476130,-0.922280704,-0.279424256,0.038453688,-0.031343714,0,0,0,0
82904807,-0.926887808,-0.266020896,0.036149452,-0.03047115,0,0,0,0
83333484,-0.931065536,-0.25245688,0.033889376,-0.029617352,0,0,0,0
83762162,-0.934961088,-0.239051472,0.031683994,-0.02889073,0,0,0,0
84190839,-0.938438208,-0.225998576,0.029883258,-0.027778102,0,0,0,0
84619517,-0.941879424,-0.212930272,0.02803194,-0.026793578,0,0,0,0
85048194,-0.945194624,-0.20003784,0.026264564,-0.02602663,0,0,0,0
85476872,-0.947852288,-0.187479664,0.02476036,-0.024979998,0,0,0,0
85905549,-0.950789312,-0.175048176,0.023198768,-0.024398176,0,0,0,0
86334226,-0.953214016,-0.162509024,0.021895802,-0.02334464,0,0,0,0
86762904,-0.955548032,-0.150140384,0.02048512,-0.02258965,0,0,0,0
87191581,-0.957766208,-0.137920624,0.01919148,-0.021792898,0,0,0,0
87620259,-0.959500096,-0.12592712,0.018025182,-0.0210029,0,0,0,0
88048936,-0.961158528,-0.11393536,0.016698257,-0.020221294,0,0,0,0
88477614,-0.962821632,-0.102200736,0.015779989,-0.019529642,0,0,0,0
88906291,-0.963960768,-0.090603624,0.014840325,-0.01883918,0,0,0,0
89334969,-0.96518752,-0.079159976,0.014105757,-0.017921314,0,0,0,0
89763646,-0.966291392,-0.067686816,0.013159453,-0.017346584,0,0,0,0
90192323,-0.967244864,-0.05636042,0.012285664,-0.01677277,0,0,0,0
90621001,-0.968008704,-0.045552968,0.01153909,-0.016111838,0,0,0,0
91049678,-0.968429248,-0.034268656,0.010652609,-0.015355145,0,0,0,0
91478356,-0.969106688,-0.02364878,0.009773171,-0.014862475,0,0,0,0
91907033,-0.969242176,-0.012720522,0.00936524,-0.014405065,0,0,0,0
92335711,-0.969552,-0.001662134,0.008736077,-0.013867497,0,0,0,0
92764388,-0.969641728,0.008616355,0.008328324,-0.013257276,0,0,0,0
93193066,-0.969609344,0.019085146,0.007634894,-0.012633184,0,0,0,0
93621743,-0.969361088,0.029664136,0.007298558,-0.011948173,0,0,0,0
94050420,-0.968898624,0.039915524,0.006548363,-0.011428691,0,0,0,0
94479098,-0.968596224,0.050069152,0.006144516,-0.010816668,0,0,0,0
94907775,-0.967972992,0.060043468,0.00593627,-0.010514033,0,0,0,0
95336453,-0.967436672,0.070046728,0.005611862,-0.009969776,0,0,0,0
95765130,-0.9669552,0.079988232,0.005005372,-0.009655108,0,0,0,0
96193808,-0.966085376,0.08967216,0.004890747,-0.009378317,0,0,0,0
96622485,-0.965166464,0.099455376,0.004634676,-0.008882375,0,0,0,0
97051162,-0.964054592,0.109112656,0.004271519,-0.008501078,0,0,0,0
97479840,-0.963130944,0.118744048,0.003895041,-0.008015984,0,0,0,0
97908517,-0.961740288,0.127784952,0.003619854,-0.007672414,0,0,0,0
98337195,-0.960674432,0.137151136,0.003366705,-0.007229935,0,0,0,0
98765872,-0.95942976,0.146341664,0.00325109,-0.007038841,0,0,0,0
99194550,-0.958116032,0.15560904,0.0028338,-0.006752654,0,0,0,0
99623227,-0.956576576,0.164863328,0.002867038,-0.006389955,0,0,0,0
100051905,-0.954811904,0.173932528,0.002464217,-0.006075001,0,0,0,0
100480582,-0.953192192,0.182645328,0.002410361,-0.005776346,0,0,0,0
100909259,-0.95169184,0.191597232,0.002185107,-0.00532313,0,0,0,0
101337937,-0.94996352,0.199947664,0.00199465,-0.005239357,0,0,0,0
101766614,-0.94778848,0.208660432,0.002021522,-0.004963414,0,0,0,0
102195292,-0.945896448,0.21748096,0.00172332,-0.004570182,0,0,0,0
102623969,-0.944009856,0.225751488,0.001539812,-0.004375512,0,0,0,0
103052647,-0.942067264,0.234288512,0.001435014,-0.004193876,0,0,0,0
103481324,-0.939998528,0.242800656,0.001334477,-0.003974211,0,0,0,0
103910002,-0.937800896,0.251033184,0.001104372,-0.003696451,0,0,0,0
104338679,-0.935588288,0.259198848,0.001221345,-0.003515027,0,0,0,0
104767356,-0.93323904,0.26742336,0.001083402,-0.003387213,0,0,0,0
105196034,-0.931021056,0.275580896,0.001133679,-0.003089428,0,0,0,0
105624711,-0.928542464,0.283291744,0.000986787,-0.002901957,0,0,0,0
106053389,-0.926106304,0.29147248,0.000963785,-0.002611489,0,0,0,0
106482066,-0.923675776,0.299543104,0.000860792,-0.002603052,0,0,0,0
106910744,-0.921148032,0.306895456,0.000770761,-0.002321518,0,0,0,0
107339421,-0.918673664,0.314736352,0.000718667,-0.00223139,0,0,0,0
107768098,-0.91570752,0.322416544,0.000658831,-0.001992893,0,0,0,0
108196776,-0.913088448,0.329974752,0.000627938,-0.002071336,0,0,0,0
108625453,-0.910492032,0.337493824,0.000571052,-0.001685806,0,0,0,0
109054131,-0.907723776,0.344781248,0.000677251,-0.001598912,0,0,0,0
109482808,-0.904988608,0.352316096,0.000652586,-0.001637788,0,0,0,0
109911486,-0.9020992,0.35964304,0.000505069,-0.001527811,0,0,0,0
110340163,-0.899095744,0.366838432,0.0003428,-0.001231535,0,0,0,0
110768841,-0.896296576,0.37406672,0.000442559,-0.001235539,0,0,0,0
111197518,-0.893304064,0.381067744,0.00019101,-0.000963161,0,0,0,0
111626195,-0.890100672,0.38814144,0.000352149,-0.000904891,0,0,0,0
112054873,-0.887278208,0.39518464,0.000330547,-0.000941725,0,0,0,0
112483550,-0.8840144,0.402009792,0.0004295,-0.000762072,0,0,0,0
112912228,-0.88082336,0.408938592,1.404e-05,-0.000813258,0,0,0,0
113340905,-0.877639232,0.415775616,0.000289463,-0.000574633,0,0,0,0
113769583,-0.874497344,0.4226376,0.000142296,-0.000394689,0,0,0,0
114198260,-0.871221952,0.429549728,0.000213123,-0.000212967,0,0,0,0
114626938,-0.867898304,0.435913216,0.000291476,-0.000500127,0,0,0,0
115055615,-0.864473664,0.442686304,8.0708e-05,-0.000206571,0,0,0,0
115484292,-0.860927104,0.449154048,0.000111806,-0.000404295,0,0,0,0
115912970,-0.857639808,0.455781184,0.000138813,-0.000139468,0,0,0,0
116341647,-0.8541216,0.46238656,0.000211339,-6.9624e-05,0,0,0,0
116770325,-0.85069888,0.468753856,4.9068e-05,-7.9511e-05,0,0,0,0
117199002,-0.847045376,0.475013792,0.000254128,-0.00015997,0,0,0,0
117627680,-0.843552832,0.481478816,0.000129001,1.7963e-05,0,0,0,0
118056357,-0.83979456,0.48755072,7.1445e-05,0.000122748,0,0,0,0
118485034,-0.836276992,0.493759552,0.000264742,0.000339303,0,0,0,0
118913712,-0.832490944,0.499985152,0.000236562,0.000142856,0,0,0,0
119342389,-0.828983232,0.50615936,2.8361e-05,0.000440903,0,0,0,0
119771067,-0.825196928,0.512309088,0.000187638,0.000399093,0,0,0,0
120199744,-0.822503232,0.517442752,0.000237477,0.000399595,0,0,0,0
120628422,-0.817397504,0.524292416,4.577e-05,0.000354274,0,0,0,0
121057099,-0.813434048,0.529890112,0.000141092,0.00043038,0,0,0,0
121485777,-0.80970592,0.536089248,0.000123411,0.000463852,0,0,0,0
121914454,-0.806504768,0.54162336,0.00013517,0.000412851,0,0,0,0
121914454,-0.805854144,0.542203136,0.000153721,0.000594565,0,0,0,0
122575607,-0.800998464,0.550159616,0.000174836,0.000565755,0,0,0,0
123236760,-0.794817536,0.560288128,0.000112296,0.000563047,0,0,0,0
123897913,-0.79169632,0.56677632,9.1155e-05,0.000666659,0,0,0,0
124559066,-0.781560512,0.57588512,0.000120346,0.00064071,0,0,0,0
125220219,-0.776005952,0.58447328,9.2001e-05,0.000706516,0,0,0,0
125881373,-0.768920704,0.592391616,0.000204713,0.000711078,0,0,0,0
126542526,-0.763751104,0.60114912,0.000151739,0.000709704,0,0,0,0
127203679,-0.756423936,0.60970176,0.000127278,0.000769114,0,0,0,0
127864832,-0.749811008,0.616792768,0.000131217,0.000821532,0,0,0,0
128525985,-0.743610688,0.624133376,0.000246485,0.00076843,0,0,0,0
129187138,-0.741648192,0.636955136,0.000265291,0.000841689,0,0,0,0
